Task,gemma-4-31b-it
f1cefba8.json,Extra pixels of the inner rectangle's color (Red) located within the outer rectangle (Azure) define vertical or horizontal stripes. Stripes are colored Red outside the Azure rectangle and Azure inside. Pixels of the inner Red rectangle intersecting these stripes are changed to Azure.
f2829549.json,"The output grid is a 4x3 grid where each cell is 0 if the corresponding cell in either the left 4x3 section (containing 7s) or the right 4x3 section (containing 5s) of the input is non-zero, and 3 otherwise."
f76d97a5.json,"If the input contains colors 5 and X, color 5 is replaced by X and color X is replaced by 0."
f35d900a.json,"Create 3x3 blocks at the four input points where the center retains its color and the border takes the opposite color. Connect the centers of these blocks with dashed paths of color 5, where the spacing of the dashes depends on whether the gap size is even or odd."
f5b8619d.json,"Create a tile of the same size as the input where any column containing a non-zero value is filled with 8s, except for the original non-zero value's position. Columns with only zeros remain zeros. The final output is a 2x2 tiling of this generated tile."
f8b3ba0a.json,"Identify all colors excluding background 0, count their frequencies, remove the most frequent color, and list the remaining colors in descending order of frequency."
f8a8fe49.json,"Identify the red boundary's aspect ratio. If Height > Width, reflect grey pixels vertically across the nearest horizontal boundary edge. If Width >= Height, reflect grey pixels horizontally across the nearest vertical boundary edge."
f8ff0b80.json,Count the number of pixels for each unique non-zero color and list the colors in descending order of their pixel counts in a 3x1 grid.
fafffa47.json,"The input 6x3 grid is split into two 3x3 halves. A cell in the output grid is 2 if the corresponding cells in both the top and bottom halves are 0; otherwise, it is 0."
f8c80d96.json,"The original color (4) is extended to fill specific rows and columns in an alternating pattern, while the remaining cells are filled with color 5."
f9012d9b.json,Identify the repeating row pattern height and fill the 0-valued cells by copying the values from the corresponding positions in the repeating pattern.
fcb5c309.json,Extract the largest rectangle of a single color and replace its border color with the other non-zero color present in the input.
fcc82909.json,"For each 2x2 block of non-zero cells, append a 2-column wide block of color 3 (green) directly below it, with a height equal to the number of unique colors present in the original 2x2 block."
ff28f65a.json,"Count the number of 2x2 blocks of color 2 in the input grid (N). In a 3x3 output grid, set the first N coordinates from the sequence [(0,0), (0,2), (1,1), (2,0), (2,2)] to 1."
feca6190.json,"The output grid size is N x N, where N is the number of non-zero elements in the input multiplied by the input length. The grid is populated by shifting the input row right by (N-1-r) for each row r from 0 to N-1, discarding elements that shift beyond the grid boundary."
ff805c23.json,Identify the 5x5 block of color 1 in the 24x24 input grid. Find the symmetrical 5x5 block across the center of the grid (180-degree point symmetry). The output is this symmetrical block rotated 180 degrees (flipped both horizontally and vertically).
